ID,RepoName,CommitId,Redable,CommitMessage
1953,webpack/webpack.js.org,c0afe6dfdd040fa5cf9105aa742bbeed6a7553cb,0, 
1954,webpack/webpack,7038d9cb011a7070f9c430a3426c956641b0413a,1,Cleanup npm scripts
1955,webpack/webpack,765a7f104769755dccb3ac6854cb94c3c91e7fd3,0, 
1956,webrtc/apprtc,280cc1f602b5ac630c34d17402da2000d4383ede,1,Clean up .travis.yml
1957,webrtc/apprtc,a5b8897831542737b991c014ca3c859f0eb89736,0, 
1958,webrtc/samples,658c6759498699cd4d6d5bcead888ad6903e3a07,1,added BVER=esr + more cleanup
1959,webrtc/samples,d06ea5b225a630beedb02ce805d2192ed1db8422,0, 
1960,winstonjs/winston,f7591abaf293bccda3645f187897ed68a304be91,1,"Approach to fixing #1174 (#1294)  * [tiny] Minor whitespace changes for readability / style.  * [fix] Track ""rotatedWhileOpening"" within the File transport and do not attempt to rotate during the open operation. Fixes #1174. [refactor] Require source stream to be provided to _createStream and return the dest stream from _createStream so that the open operation is closed over the two streams. [doc] Add examples/file-maxsize.js to illustrate & ""bless"" the behavior that was failing in #1174.  * [dist fix] Appease the gods of eslint.  * [dist] Allow failures from node@10.  * [refactor] Address comments about consistency in variable naming."
1961,winstonjs/winston,282ac5531a016d83a8f3b727b4e4d48df65a7ed3,0, 
1962,yannickcr/eslint-plugin-react,4121b590b13bb9a803d6adedb10f26ce2826ca4c,1,[Tests] clean up test matrix
1963,yannickcr/eslint-plugin-react,786953098a37b16beaf411cd9ad4c99076c4aa60,0, 
1964,yarnpkg/yarn,5e757485139b4a97fcbe611ac6182bb2346aec2c,1,cleanup
1965,yarnpkg/yarn,6ae1ab1c27cc646eaaa3238c88083085c85f41c0,0, 
1966,yarnpkg/yarn,e4bbc5bf3a28a6b34d807b15d7ab6b3572f49c31,1,cleanup
1967,yarnpkg/yarn,5e757485139b4a97fcbe611ac6182bb2346aec2c,0, 
1968,yarnpkg/yarn,0a5baff0a3077a1f8a5d6b956e168f459d1699e7,1,Improvements on Travis CI (#799)  * Move to containers on Travis  Since git-core PPA is already available  there is no reason to stick with GCE. (Unless the build requires a lot of memory.)  * Move correct archive  The resulting package is `yarn-*.tgz`  not `yarnpkg-*.tgz`.  * Skip updating nvm  The preinstalled version is good enough to install Node.js 6+  * Clean up .travis.yml  * Instead of excluding certain builds  add OS X builds (build matrix definition is more compact) * Change TEST_TYPE names  so that we can call `npm run` uniformly in `script`.  * Skip upgrading git on OS X  A newer git is unnecessary  and upgrading adds too much time to the build.  * Contruct build matrix with exclude  To keep job number consistent with older builds
1969,yarnpkg/yarn,76c8f9ba410bdcdd163e9611611eafb07fd62f27,0, 
1970,yarnpkg/yarn,d4370f815157ced77afbc75e2f2572a2c120647f,1,[CI] Configured Travis OSX builds to run in 1 thread for stability (#2386)  * [CI] Disabled OSX tests on travis again  stability  * try tests with less parallelism  * setting up travis to run in 1 workers and others in 3  * setting up travis to run in 1 workers and others in 3  * setting up travis to run in 1 workers and others in 3  * cleanup matrix a bit  * set limit to 3 threads for other CI
1971,yarnpkg/yarn,70a412f1a4cd1b41a24aab160bb0c782ae5d705f,0, 
1972,yarnpkg/yarn,eec75ea3861bfb40e0ee25b97e725980b317a381,1,Fix: Clean-up cwd after integration tests and increase ramfs size (#4108)  **Summary**  We normally clean up the test `cwd` after running them but we don't for integration tests. With the addition of a new test case  this started causing macOS builds to fail on TravisCI due to exhaustion of space on ramdisk which we use to run tests on for speed. This patch also increases ramfs size on Travis to make tests pass since clean up alone was not enough.  **Test plan**  macOS tests should pass on TravisCI.
1973,yarnpkg/yarn,55d7b00a454d901928e2aeb1aa1bc0a8c88cecdf,0, 
1974,yarnpkg/yarn,0ee1c55fd55f3863a7544e40a774162764d29536,1,Update: use fs.copyFile when available (#4486)  **Summary**  Fixes #4331. Supersedes #3290. Uses the newly added `fs.copyFile` on Node 8.5 hen available and falls back to the old buffer based method otherwise. This patch also refactors the file copy code a bit making it more efficient. Here are the durations on my computer with [this package.json](https://github.com/sciolist/fcopy/blob/c0ded8b82bbaa3f4cdb0a67e951eb3f8b0f97fb7/perf/project/alottafiles/package.json):  | master | w/o copyFile | w/ copyFile | | - | - | - | | ~23s | ~19s | ~14s |  This is with `yarn.lock` in place and w/o `node_modules`.  **Test plan**  CI should pass.
1975,yarnpkg/yarn,0e16ee9a3edf0bf9381458eba6ac9f12047f51d2,0, 
1976,ApiGen/ApiGen,15f1bbff9359e7409c42d90be03b80715c045000,1,travis: bash syntax cleanup
1977,ApiGen/ApiGen,214b55961d91cfbfa63e5a87d6a2775976783f1f,0, 
1978,ApiGen/ApiGen,1e56f0630d24cbe2b61c6372acbb6326e9caa013,1,travis: cleanup
1979,ApiGen/ApiGen,929c310a44ee24ad6d77f8e235d5057608715498,0, 
1980,ApiGen/ApiGen,067d6bceaf6c779695b3f16f3027a5e6bda53100,1,travis: cleanup redundant code
1981,ApiGen/ApiGen,1ceb7f7ac50aeb83b36fef0eac7a9007e3f5373f,0, 
1982,Atlantic18/DoctrineExtensions,430728af28d3707298ab56a21d56eae562efa66f,1,Some corrections in composer.json + code cleanup
1983,Atlantic18/DoctrineExtensions,0dcca0aa8e13d23b7e2bc9e08147448d8faa84c4,0, 
1984,Automattic/Edit-Flow,247dffb9aa5fd323f52223cad4307964472e1537,1,Updating yaml and testing scripts. Add support for PHP7. Clean up testing scripts (removing install-wp-tests). Now testing against WP master/trunk  current stable and previous stable. Testing hhvm and nightly (allowing for failures in both).
1985,Automattic/Edit-Flow,d2a24a354aad15ff9b26ff74fa26d11a5dee82ac,0, 
1986,Automattic/jetpack,c10bd4d0261319309c06ed0436f8506fa1f7e21e,1,Cleanup
1987,Automattic/jetpack,a63624988750ad9afecfecd33772c25cd49c3a50,0, 
1988,Automattic/jetpack,75a05a70328f9a367722b16b347ae9f9a7b87c07,1,Try moving Danger CI into existing container to speedup TravisCI builds (#9911)  * Try moving dangerci together with test-gui  * Check combined commands with test-adminpage  * Retry with everything clubbed together  * Simulate failure on gui  * Simulate failure again  * Cleanup  * Replace 'gui' with 'adminpage' instead to test alongside with
1989,Automattic/jetpack,37c33d71653e6e2b2e3083b8228c53d20c59afb1,0, 
1990,Automattic/jetpack,f1b0f406daccee1121ee957c3ffd83599365da94,1,Code coverage: Fix coverage reports (#14260)  * Use real path instead of symlinked  https://github.com/codeclimate/test-reporter/issues/375#issuecomment-438828920  * clean up
1991,Automattic/jetpack,3a0fb0bb0e2285d0ee62ade24a714d04715ac365,0, 
1992,BOINC/boinc,c2fe28881b1a4ee6466907346e47278bfb74698d,1,Travis: restructure travis configuration  Instead of excluding unwanted jobs this now specifically includes the jobs needed. This allows to run multiple environments or languages within a single repository. This is not fully documented but was confirmed to be supported by Travis via email.  Configuration can be tested on this page: http://config.travis-ci.org/ Original idea came from this blog entry: http://axelnilsson.tech/2017/08/04/travisci-with-multi-language-repository/
1993,BOINC/boinc,ad4798a3dd46d434b42ac08958a1a655d63215a9,0, 
1994,Behat/Behat,2ea1381d400dcdbe6829a8b867c7bbf0ab1fabe6,1,Cleanup Travis build matrix  - Remove HHVM - Remove non-supported PHP versions - Do not test against DEV dependencies
1995,Behat/Behat,dd8d3d711a93a3eca91b581c2ddf25c1751e83ab,0, 
1996,CachetHQ/Cachet,601a863fc4e42600b8d006d006651c7a325dc0e6,1,Cleanup tests
1997,CachetHQ/Cachet,366eab9cae373032462447922c05e07d17f0545e,0, 
1998,CakeDC/users,b434dba0e99252371ea114e9e938b3c971fb3ef4,1,Some cleanup and a minor change to the UsersControllerTest.php
1999,CakeDC/users,b479b71810e92f74370ea5fc9ac5d3bbc3d061af,0, 
2000,ChenSee/ss-panel-v3-mod_Uim-alipay-wxpay,52491ed9ddd9ff1254db56d14273ffbe16c40fbe,1,Refactor/CI: fix permission issue
2001,ChenSee/ss-panel-v3-mod_Uim-alipay-wxpay,c8c75c259238482e284d2cc7b351f444197f37b2,0, 
2002,ChenSee/ss-panel-v3-mod_Uim-alipay-wxpay,fd767624766a4a6c399eeb396ad9fd01653d6599,1,Refactor: update qqwry mirror domain
2003,ChenSee/ss-panel-v3-mod_Uim-alipay-wxpay,b36c9d41e9eac704ef198bc06a47b984d9b2dc01,0, 
2004,Codeception/Codeception,971f02f6c984c8a69c9f0b045fc6d120a45e16d0,1,fixed test for Db module - cleanup happens after test execution
2005,Codeception/Codeception,f6f62efa52673005dad3992b5a2f3b38a6a7c88b,0, 
2006,Elgg/Elgg,f923216614cf7010f7dff512e5766b3650ceff94,1,chore(travis): Clean up scripts and duplicated info
2007,Elgg/Elgg,8973b4a0fc66734aaf85f710f703ad88cffe79f7,0, 
2008,FluidTYPO3/flux,6ea21e516bb2ade0f5a2dd68e707d9c686c85926,1,[TASK] Clean up build script
2009,FluidTYPO3/flux,b98a79d69a9dd37dd02e575d22c6c2e841512ed4,0, 
2010,FluidTYPO3/vhs,422b54368ba2aaf182d3e7aaa0fe98f5f27758a8,1,[TASK] Clean up build script
2011,FluidTYPO3/vhs,12e065b14ad8b3e8b190c080cd3d6b6611b3d694,0, 
2012,FluidTYPO3/vhs,1b3096841c83b787763e5de18af659a01d6a67fa,1,[TASK] Clean up build script
2013,FluidTYPO3/vhs,242cc4ea4025d024d99f019686a9d41b12bbbe77,0, 
2014,FreshRSS/FreshRSS,9fab63765e20932852cb2bebaa4cca32c27d96de,1,"[CI] Add PHP 7.3 to Travis configuration (#2317)  This also requires an update of phpcs  since the old version won't run on PHP 7.3.  By setting setting the tab-width to 40 it works around the behavior introduced in https://github.com/squizlabs/PHP_CodeSniffer/pull/1404 which erroneously interprets positioning spaces as indentation. (""If the line started with tabs  but had spaces after that  no error was thrown at all."")  That makes any line lengths checks ineffective  but I think line length checks aren't very useful anyway. They're basically just a (very!) rough indication that you might want to consider some refactoring."
2015,FreshRSS/FreshRSS,c2a339f2f8a5a9a44d5feaaa8a000f027873d7da,0, 
2016,FriendsOfPHP/PHP-CS-Fixer,38a349785d7325b49a9b5127b6d13c207be788dc,1,Travis - generate coverage report at 7.1 and clean up build matrix
2017,FriendsOfPHP/PHP-CS-Fixer,607de6f17708c20c954b7e635202314c0e1b20d6,0, 
2018,FriendsOfPHP/PHP-CS-Fixer,f569e0789ac50fa55eb5d5b00fb858e94e3fff7d,1,minor #2594 Travis - generate coverage report at 7.1 and clean up build matrix (keradus)  This PR was squashed before being merged into the 2.1 branch (closes #2594).  Discussion ----------  Travis - generate coverage report at 7.1 and clean up build matrix  ref https://bugs.php.net/bug.php?id=74137 :/  Commits -------  38a3497 Travis - generate coverage report at 7.1 and clean up build matrix
2019,FriendsOfPHP/PHP-CS-Fixer,607de6f17708c20c954b7e635202314c0e1b20d6,0, 
2020,FriendsOfPHP/PHP-CS-Fixer,d3ac7c18f29363528d16a0d05e6c042cbad26eb9,1,minor #4932 DX: Travis CI config - fix warnings and infos (kubawerlos)  This PR was squashed before being merged into the 2.15 branch (closes #4932).  Discussion ----------  DX: Travis CI config - fix warnings and infos  E.g https://travis-ci.org/github/FriendsOfPHP/PHP-CS-Fixer/jobs/676593896/config:  > Build config validation — 2 warnings  4 infos  After clicking there are details:  > Build config validation > `jobs.include.deploy`: deprecated key `skip_cleanup` (not supported in dpl v2  use cleanup) > `jobs.include.deploy`: deprecated key `skip_cleanup` (not supported in dpl v2  use cleanup) > `root`: missing `dist`  using the default `xenial` > `root`: missing `os`  using the default `linux` > `jobs.include.deploy`: key `api_key` is an alias for `token`  using `token` > `jobs.include.deploy`: key `api_key` is an alias for `token`  using `token`  Commits -------  d8d3dbeb DX: Travis CI config - fix warnings and infos
2021,FriendsOfPHP/PHP-CS-Fixer,d945442f3d6f1ab62c3b830f69cc043bafd98fca,0, 
2022,FriendsOfPHP/PHP-CS-Fixer,74d4b30df027bf983687a73c104cd16b1dfd7de7,1,CI: skip_cleanup: true
2023,FriendsOfPHP/PHP-CS-Fixer,1617a6e31fd4624e2eca88f94a9055853f4ca7aa,0, 
2024,FriendsOfPHP/PHP-CS-Fixer,1023c3458137ab052f6ff1e09621a721bfdeca13,1,CI: skip_cleanup: true
2025,FriendsOfPHP/PHP-CS-Fixer,c86bcc4928602856842704fcc84ee8e83e1677f1,0, 
2026,FriendsOfPHP/PHP-CS-Fixer,881f3d515ed5128d0431f509bbede91685300720,1,CI: skip_cleanup: true
2027,FriendsOfPHP/PHP-CS-Fixer,d07988b7d99831dbc9ec80fc76de273548019c76,0, 
2028,FriendsOfPHP/PHP-CS-Fixer,282eef3aab8131f59d2b2ae4385f50e23849ecbe,1,minor #5031 CI: skip_cleanup: true (keradus)  This PR was merged into the 2.15 branch.  Discussion ----------  CI: skip_cleanup: true  fix BC of Travis CI itself now  the deployment job is building phar file and cleaning it up  so there is nothing to deploy (i had to manually release it)  Commits -------  881f3d515 CI: skip_cleanup: true
2029,FriendsOfPHP/PHP-CS-Fixer,d07988b7d99831dbc9ec80fc76de273548019c76,0, 
2030,Labs64/laravel-boilerplate,015120211049bb5eb76f01d6ab325453198d1c6d,1,- cleanup
2031,Labs64/laravel-boilerplate,24d03a39e655bebd11d30c62a4ba9cc25577c65c,0, 
2032,MISP/MISP,dfbc3e687832ccdf2aa5026135fcf5c2842c5131,1,cleanup travis and move to requirements.txt
2033,MISP/MISP,4d81603e6f850046f4bfc86aedfc07fd8bffdd9d,0, 
2034,MISP/MISP,ec043b15f71b9eea7595608dfa2b984a4908a7fc,1,chg: [travis] Cleanup pymisp install
2035,MISP/MISP,9699a2f6c937dee84994a2632e4bc99ec71a9a58,0, 
2036,MISP/MISP,02d53b114c8ca1e4090b4f4d2efa25bf8d536836,1,chg: cleanup python install on travis
2037,MISP/MISP,3d473ca29fc7c21a284d002c4e74f67cfd6ca759,0, 
2038,PHPMailer/PHPMailer,3e5a2004d7674ccf2f3ff790e9cd317a6e4dd1cf,1,Clean up
2039,PHPMailer/PHPMailer,a505182036773e96366f4e795b931b7c1cd1acc5,0, 
2040,PHPMailer/PHPMailer,d5e6f7d2b1b256866c7283300e2106b0afe07522,1,Clean up travis build stages
2041,PHPMailer/PHPMailer,e5353e3c83d7562c56ccbe31751b84521531fe74,0, 
2042,PHPMailer/PHPMailer,7fde25ae3ed74a430b629a143bd2abf474716907,1,Clean up travis build stages
2043,PHPMailer/PHPMailer,d5e6f7d2b1b256866c7283300e2106b0afe07522,0, 
2044,PHPMailer/PHPMailer,1f96aef41eaa578a4d0ea786571c19dec9ecdaae,1,Clean up travis build stages
2045,PHPMailer/PHPMailer,7fde25ae3ed74a430b629a143bd2abf474716907,0, 
2046,PHPMailer/PHPMailer,ea49a5f03ae791c841a940e21ae9d23b41076def,1,Clean up travis build stages
2047,PHPMailer/PHPMailer,1f96aef41eaa578a4d0ea786571c19dec9ecdaae,0, 
2048,PHPMailer/PHPMailer,ca87a78b6fa666749a481a1d61f29e8e1c7f2e67,1,Clean up travis build stages
2049,PHPMailer/PHPMailer,ea49a5f03ae791c841a940e21ae9d23b41076def,0, 
2050,PHPOffice/PHPWord,858ab18919986b5c56ae9183062251c1c94b3d02,1,`.travis.yml` cleanup.
2051,PHPOffice/PHPWord,26b0eaca2abe7ce2e61eba67a36c55a27db519d6,0, 
2052,PHPOffice/PHPWord,1b56db21dcc353abd138246b46824184b2d7c358,1,`.travis.yml` cleanup.
2053,PHPOffice/PHPWord,858ab18919986b5c56ae9183062251c1c94b3d02,0, 
2054,PHPOffice/PHPWord,7a2125c7e9b18ee32faa6ca3338fcb7b46a1734b,1,`.travis.yml` cleanup.
2055,PHPOffice/PHPWord,1b56db21dcc353abd138246b46824184b2d7c358,0, 
2056,PrestaShop/PrestaShop,d3d39136e3a7e621ee6aff0168ffb51d8f8fb2ac,1,Implement the two servers develop & release + refactor combine script
2057,PrestaShop/PrestaShop,19fad988a0be228322dbb8221f5e8b0d1a9200a8,0, 
2058,RESTful-Drupal/restful,d99385cc859eb71332d64ff233db46cc8a98ae06,1,[CLEANUP] Restore Travis CI testing
2059,RESTful-Drupal/restful,b82a715a0420b3fd2b812ea04dac4b99b122e038,0, 
2060,RESTful-Drupal/restful,7e211368d31d73523ab3c17f7e0c6c48acc198bc,1,[CLEANUP] Deprecate PHP 5.4 since Plug depends on 5.5.9  The 5.4 version support was unrealistic since one of the dependencies already depens on PHP 5.5.9.
2061,RESTful-Drupal/restful,04b612f24a16ba758a27cb491579230c9bb897d7,0, 
2062,RSS-Bridge/rss-bridge,77657a91541b4bff2d2d1b0f899a3df97b62ea10,1,[.travis.yml] Refactor script
2063,RSS-Bridge/rss-bridge,3059b1ea805e8c3424eb8e9afa0e13a9ea07fc7e,0, 
2064,Rudloff/alltube,96530629be5673b60813181068965c364f440a86,1,style: Cleanup .travis.yml
2065,Rudloff/alltube,7a85a0330b701e0b9bea77107f8bdb50983469a8,0, 
2066,SSilence/selfoss,a3d2d3e5eb1814db19e63a6a9209a14b9ee8f372,1,ci: Skip cleanup for Bintray deploys  Bintray deploys suddenly stopped working sometime between March 5 and March 9  2018. Possibly  skip_cleanup was not implemented for Bintray deployer before that.
2067,SSilence/selfoss,c72e9c4d056f613405c9368eaa130ee1faeead12,0, 
2068,Smile-SA/elasticsuite,85e59ffc8c811a19e53fbf17c1a5768dffa8575c,1,Refactoring travis jobs.
2069,Smile-SA/elasticsuite,ee30e3611629cc586781dc05fc3fc541f84c65c4,0, 
2070,Sylius/Sylius-Standard,48bf83c5fa5fdd1322125df3c4564d64ea601ee9,1,Remove container cleanup in test environment
2071,Sylius/Sylius-Standard,058e3ed69f4f9e9602ab47fb1c3818f768b15981,0, 
2072,Sylius/Sylius-Standard,22dbc5b1d91621f2f11c9e5daaee12ef5a6264b4,1,refactor #315 Remove container cleanup in test environment (1.2) (Zales0123)  This PR was merged into the 1.2 branch.  Discussion ----------  changes incorporated from https://github.com/Sylius/Sylius/pull/10067  Commits -------  48bf83c5fa5fdd1322125df3c4564d64ea601ee9 Remove container cleanup in test environment
2073,Sylius/Sylius-Standard,058e3ed69f4f9e9602ab47fb1c3818f768b15981,0, 
2074,Sylius/Sylius,2f6982cc90d375f32516d807540670dc6019bf7d,1,bug #10067 Add support for Symfony 4.2 (pamil)  This PR was merged into the 1.4-dev branch.  Discussion ----------  | Q               | A | --------------- | ----- | Branch?         | master (will be ported to lower versions later) | Bug fix?        | yes | New feature?    | no | BC breaks?      | no | Deprecations?   | no | Related tickets | solves #10015 | License         | MIT  <!--  - Bug fixes must be submitted against the 1.2 or 1.3 branch (the lowest possible)  - Features and deprecations must be submitted against the master branch  - Make sure that the correct base branch is set -->   Commits -------  fb2ba3dba91fb37b421d300759c233272afb91a5 Test against Symfony 4.2 on Travis ea427799c766c0a43eb0f30b9589855f5a2404ca Remove container cleanup in test environment
2075,Sylius/Sylius,376ac4aa01d14da404c0481c6219471bd387fd9a,0, 
2076,Sylius/Sylius,4f0f488b9d9219ecbf2d9d1c9fb1dacb27336ee1,1,Remove container cleanup in test environment
2077,Sylius/Sylius,2401264739b6e89904133d3bfbfc431100fcd6a7,0, 
2078,Sylius/Sylius,9998876d45315a2895cdaf439ac600443cd8935c,1,refactor #10086 Remove container cleanup in test environment (1.2) (Zales0123)  This PR was merged into the 1.2 branch.  Discussion ----------  | Q               | A | --------------- | ----- | Branch?         | 1.2 | Bug fix?        | no | New feature?    | no | BC breaks?      | no | Deprecations?   | no | Related tickets | changes incorporated from https://github.com/Sylius/Sylius/pull/10067 | License         | MIT   Commits -------  4f0f488b9d9219ecbf2d9d1c9fb1dacb27336ee1 Remove container cleanup in test environment
2079,Sylius/Sylius,2401264739b6e89904133d3bfbfc431100fcd6a7,0, 
2080,TYPO3-Solr/ext-solr,ba4b1913ce459ff561895ba491f8931fee383e72,1,* Create a symlink before upload to have the expected structure for determining the extesion key. * Use global upload script instead of composer dependency and do cleanup before upload
2081,TYPO3-Solr/ext-solr,bcbfe530f1dbebdfe86dd5cb71fa305f7d53dfef,0, 
2082,TYPO3-Solr/ext-solr,f164db42c2ad287fff3efaa3fec09fac224ecde5,1,* Create a symlink before upload to have the expected structure for determining the extesion key. * Use global upload script instead of composer dependency and do cleanup before upload
2083,TYPO3-Solr/ext-solr,772b53239f35adcd32f261ec09d80377d3dea446,0, 
2084,TYPO3/TYPO3.CMS,c4e292ffd7b562e5494955d671601097fd5c4961,1,[TASK] .travis.yml cleanup  ext:compatibility6 was removed from core a while ago  explicit deletion can be removed from .travis.yml  Change-Id: I7022b2e7a8790e0befcb8324e2c800bb22faf03a Resolves: #73358 Releases: master Reviewed-on: https://review.typo3.org/46614 Reviewed-by: Jan Helke <typo3@helke.de> Tested-by: Jan Helke <typo3@helke.de> Reviewed-by: Andreas Fernandez <typo3@scripting-base.de> Tested-by: Andreas Fernandez <typo3@scripting-base.de>
2085,TYPO3/TYPO3.CMS,3c5865b61da2125ffee75cbe05e636f74851b987,0, 
2086,TYPO3/TYPO3.CMS,c085b9606c20d062e3ce4db4e9b8bbe0d5da88ec,1,[TASK] Cleanup .travis.yml  * Remove some acceptance test setup left overs * Increase number of functional tests jobs again  sync with 7.6 setting  Change-Id: Ia894f19f89ccb027bdca0163a9e8bafc579ab6e3 Resolves: #78503 Releases: master Reviewed-on: https://review.typo3.org/50442 Tested-by: TYPO3com <no-reply@typo3.com> Reviewed-by: Daniel Lorenz <daniel.lorenz@extco.de> Reviewed-by: Andreas Fernandez <typo3@scripting-base.de> Tested-by: Andreas Fernandez <typo3@scripting-base.de>
2087,TYPO3/TYPO3.CMS,a0369b615855f1252bb13caf6e7c0b703c0478aa,0, 
2088,TechnicPack/TechnicSolder,8bb109b27492d0565e8ef8fbe05f82fc5928c754,1,More cleanup of testing and dependencies
2089,TechnicPack/TechnicSolder,55f0e6e092ce361d6f922075ffd34667e2a4f79e,0, 
2090,UnionOfRAD/lithium,61745379f723f47044d34e153099d54cfed34929,1,Test for PHP 7.1 support  refactor test matrix.
2091,UnionOfRAD/lithium,966972fef31b3b9147da5faf148bf36f20b56adb,0, 
2092,UnionOfRAD/lithium,230bcf2d7ef9900e65bf3af33fdeb5c905c0ffef,1,Test for PHP 7.1 support  refactor test matrix.
2093,UnionOfRAD/lithium,5c7679d50d52d75c427d1c5f6c38f157f61919c3,0, 
2094,Vinelab/NeoEloquent,677e72328a4e9abeeca2f597d0e5327c1975689b,1,1.4 tests completely green (#191)  * Tests are working in Travis  * Use Neo4J from apt  * Force yes and comment notifications to vinelab slack  * Remove mysterious init.d neo4j  * Update .travis.yml  * Restore notifications and clean up the mess
2095,Vinelab/NeoEloquent,8cdf77954ca17d7f50ad8dd9ccbfcf78d39ba7e1,0, 
2096,WP-API/WP-API,70ba514647ee8c05b7464863114e062df9d3991a,1,Travis: Clean up Node  NPM  Grunt install
2097,WP-API/WP-API,b0cd31a22d69ce1d21e640bc6cc8e8edbd21a927,0, 
2098,WPO-Foundation/webpagetest,ee6241274ab01df4759726289e27a4f33a377329,1,Minor Docker-in-Travis cleanup
2099,WPO-Foundation/webpagetest,3bd67c2021237aab8d215c5302c01aa61ad9b06f,0, 
2100,Wikia/app,04c71251cc7be779fe4ee86dd8f2b18be0d8d79d,1,IRIS-4451 - more cleanup
2101,Wikia/app,bb90363d3c4cf9d7211fe9ceb6adba9594a9a6d6,0, 
2102,Yoast/wordpress-seo,fd9f51aa27d97a190c5f3e95cea726de9f5910fe,1,Skip cleanup to actually access the zip file
2103,Yoast/wordpress-seo,e1d1a799c52cb6611f2936914d5dcd5e47d2b9b7,0, 
2104,Yoast/wordpress-seo,5ebab15243c4d1c53b1d0062559bd999540de9af,1,Refactor .travis.yml to prefix dependencies on all builds except PHP 5.2
2105,Yoast/wordpress-seo,37dfff92d4cb742c0ece59ab45008bcfc141aba5,0, 
2106,Yoast/wordpress-seo,4d17fc7d656f27e3d2a78d5062e3fe5528e732cd,1,Clean up installation routine
2107,Yoast/wordpress-seo,9c72520d818425be619d6ce4ab23e2f2d6d05f6c,0, 
2108,Zizaco/entrust,dd75aa0464ea2e49263f7ec91596022b828a9a4f,1,travis: PHP 7.0 nightly added + cleanup  `--dev` is by default for couple of months
2109,Zizaco/entrust,483a7da6b9c86a2428a94f2679b236ee09aaaca9,0, 
2110,ZoneMinder/zoneminder,0648fbf0cae002c533576985c735095b7e955af7,1,clean up the zmrepo key stuff
2111,ZoneMinder/zoneminder,0f8d2faa6f99e692a334ae2bb4d041c33b098522,0, 
2112,abantecart/abantecart-src,1c8c6873dc377bf6ad084cde5b7dc8f7c0aa5038,1,Install: added cli_install.php + refactoring related
2113,abantecart/abantecart-src,f75007664816b5b2cdf281a058c0d1c58f5e2727,0, 
2114,abantecart/abantecart-src,b08e04be0a400ee2c55cbbe71023b6976fd502a5,1,Install: added cli_install.php + refactoring related
2115,abantecart/abantecart-src,d603e1bb8bb24e9ddd5e7c88cc7a96b02f4d17dd,0, 
2116,acquia/blt,9a5b88368e06d068854735e1653147ecd3421f0c,1,Clean up .travis.yml. (#3459)
2117,acquia/blt,d3ff064efd083eb9aa14d9c6000a68b348ae0032,0, 
2118,acquia/blt,32c514cc8cd216549f4b82e4ffbccdce6208df88,1,Upgrade DrupalVM to 5  default PHP to 7.2  clean up DrupalVM config. (#3539)
2119,acquia/blt,b96b7ad1a472dabcf19f0de05085879f4c08229f,0, 
2120,acquia/blt,4299b39e329713f814c383163e5ae0413e6bce46,1,Clean up .travis.yml. (#3459)
2121,acquia/blt,da4bc0657f2a79f69acf69c49879c262ba412a4f,0, 
2122,afragen/github-updater,220dce6a743666e68b1b61959371bd2009b925e6,1,playing with travis   more play   more play   more play   find path   path   path   path   path   path   cleanup   final cleanup   spacing   test nightly
2123,afragen/github-updater,bba13f9c23c5e30517c14c3b0322f6d1927d7933,0, 
2124,afragen/github-updater,3f2131c7a96f0705ddc2a555c487a277c0ae58e6,1,update travis.yml   add phpunit   oops   hmm   version??   🤞   ++   try a case statement   777777777   no 8.0   cleanup   need if fi for nightly   mo test   220 221 whatever it takes   less is more   ?space   hmm   default is most current   --no-dev on deploy
2125,afragen/github-updater,6e959a4616e410f87b203319ab529021c34dd8fd,0, 
2126,afragen/github-updater,d07ce24dc1eced85cfd89bc80a9fd97b50971df0,1,"seems to fail lately on PHP 7.4   make default phpunit:^7   add PHP8 to test  allow to fail   php8?   testing   drtyvubi   tyu   aerhfg   qewrgfhmn   jhgf   dfghjn   'kjhg   iy   finally   php8   no 8   default to phpunit 7.x   Revert ""default to phpunit 7.x""  This reverts commit d19236a2456d4c43266bf9cf897416958bcfeb91.  where are they   cleanup"
2127,afragen/github-updater,90f6ec4a25228e3d53f866f353449acba6207c43,0, 
2128,amphp/amp,11eb0327bf2384f7be3996fbaefabcf498aa9d3d,1,Cleanup travis build
2129,amphp/amp,b535a72161c870f8c96f32b9b15dde7b297e879b,0, 
2130,ampproject/amp-wp,d9e55355c723fd3640b0c716ba9b99d3ee44faff,1,Use travis_retry on PHPUnit for external-http tests (#4298)  * Use travis_retry on PHPUnit for external-http tests  * Add travis_retry to second external-http suite as well  * Refactor travis external-http setup
2131,ampproject/amp-wp,78c6b4cd284bec1ff575d1483b0fc1778b77ca48,0, 
2132,ampproject/amp-wp,ec532ee9e2859b1f40fda31c5922c7d941c52998,1,Use travis_retry on PHPUnit for external-http tests (#4298)  * Use travis_retry on PHPUnit for external-http tests  * Add travis_retry to second external-http suite as well  * Refactor travis external-http setup
2133,ampproject/amp-wp,84e6b936fa46187f4fcae2413495fe0aeaf47ed9,0, 
2134,artesaos/seotools,5f32aec165c056eed22f7f6c2587656fe61de664,1,travis: PHP 7.0 nightly added + cleanup  - no need to update composer (possible incompatibility with local or other projects run by Travis) -  `--dev` option is on by default for couple of months
2135,artesaos/seotools,f59503bb38cbbaa2040dde82e43c0a917e5c4e9a,0, 
